106;1;Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.;FOUNDER
108;1;In 1974, he founded Arista Records, naming it after his secondary school honor society.;FOUNDER
121;1;Another example of Kennedy's belief in the ability of nonmilitary power to improve the world was the creation of the Peace Corps, one of his first acts as president.;FOUNDER
151;1;In 1736 he created the Union Fire Company, the first volunteer firefighting company in America.;FOUNDER
170;3;He died, however, aboard ship and was given a sea burial.;CONTROL
227;1;Henry Ford (July 30, 1863 - April 7, 1947) was the founder of the Henry Ford Motor Company which later became Cadillac and Ford Motor Company.;FOUNDER
228;1;Henry Ford, with eleven other investors and $28,000 in capital, incorporated the Ford Motor Company in 1903.;FOUNDER
230;1;Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.;FOUNDER
173;4;Ball however was elected to the Senate for the same seat in 1942.;CONTROL
231;1;After this initial success, Ford left Edison Illuminating and, with other investors, formed the Detroit Automobile Company.;FOUNDER
231;4;With his interest in race cars, he formed a second company, the Henry Ford Company.;FOUNDER
261;1;John Davison Rockefeller (July 8, 1839 ? May 23, 1937) was an American capitalist most known for his role in the early petroleum industry and the founding of Standard Oil (ExxonMobil is the largest of its descendants).;FOUNDER
262;5;He founded the University of Chicago in 1890, the Rockefeller Institute for Medical Research (now Rockefeller University) in New York City in 1901, the General Education Board in 1902, the Rockefeller Foundation in 1913, and the Laura Spelman Rockefeller Memorial in 1918, as well as giving large gifts to other institutions.;FOUNDER
262;6;His gift of $5 million dollars helped found the Great Smoky Mountains National Park.;FOUNDER
180;4;It was published in 1950 and earned him some respect as a writer.;CONTROL
268;3;In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.;FOUNDER
279;2;After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.;FOUNDER
279;3;They founded the town of Portsmouth, Rhode Island.;FOUNDER
289;2;His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.;FOUNDER
181;4;Jack didn't start to learn English until the age of six.;CONTROL
300;1;Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.;FOUNDER
300;2;She chaired the committee that drafted and approved the Universal Declaration of Human Rights.;FOUNDER
183;2;Despite leaving the band for an acting career, he still composes music for some films.;CONTROL
336;1;Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.;FOUNDER
358;1;In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.;FOUNDER
361;2;In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party G�n�ration Ecologie.;FOUNDER
569;1;Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the Franciscan vow of poverty and celibacy.;FOUNDER
571;4;He was a founding member of Arbusto Energy company and served as managing general partner of the Texas Rangers baseball team.;FOUNDER
583;1;Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.;FOUNDER
186;3;He attended secondary school (Volksschule), and learned the trade of a joiner.;CONTROL
593;2;He was a founder of the American Arithmometer Company.;FOUNDER
690;4;In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.;FOUNDER
691;3;In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.;FOUNDER
740;2;In 1867, his brother's company, Rockefeller & Andrews, absorbed this refinery, and in 1870, the company became Standard Oil.;FOUNDER
742;3;Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.;FOUNDER
756;1;Libby was a founding member of the Project for the New American Century.;FOUNDER
204;3;He was elected to the Bulgarian national assembly in 1913 and 1920.;CONTROL
794;1;He also created the Defense Intelligence Agency and the Defense Supply Agency.;FOUNDER
922;3;He was one of the founder members of the Lunar Society.;FOUNDER
969;1;Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.;FOUNDER
996;2;He was the founder and first president of the Naval War College between 1884 and 1886.;FOUNDER
212;2;Her mother was a Lyman, another very old American family.;CONTROL
1001;1;In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.;FOUNDER
