134;7;"On 20 May 1958 they had a second child, Ron.";
135;2;"Upon his election, Reagan became the oldest president to enter office, at the age of 69.";CONTROL
135;3;"He was the first Republican to defeat an incumbent Democratic president since 1888, and the first from any party to defeat an incumbent elected president since 1932.";
135;4;"Reagan was reelected in a landslide in the 1984 presidential election, defeating Carter's Vice President Walter Mondale by winning 49 of 50 states and receiving nearly 60 percent of the popular vote.";
136;4;"Reagan developed an early gift for storytelling and acting.";
136;5;"He was a radio announcer as an affiliate of the Chicago Cubs baseball games, getting only the bare outlines of the game from a ticker and relying on his imagination and storytelling gifts to flesh out the game.";CONTROL
136;6;"Once in 1934, during the ninth inning of a Cubs-St. Louis Cardinals game, the wire went dead.";
136;7;"Reagan smoothly improvised a fictional play-by-play (in which hitters on both teams fouled off pitches) until the wire was restored.";
137;4;"When left-wing SLA terrorists kidnapped Patty Hearst in Berkeley and gave a list of demands that included free distribution of food to the poor, Reagan suggested that it would be a good time for an outbreak of botulism.";
138;2;"Hodgkin and Huxley shared the prize that year with John Carew Eccles, who was cited for research on synapses.";
138;3;"Hodgkin and Huxley's findings led the pair to hypothesize ion channels, which were confirmed only decades later.";
141;2;"He was named a first team All-American in his junior and senior seasons.";
819;2;"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.";CONTROL
141;3;"Klaas finished his career at Washington having played in 69 games, scoring ten goals and 21 assists.";
141;4;"He was drafted by the San Jose Earthquakes in the third round of the 2005 MLS SuperDraft, but opted to not show up for camp, instead signing with the nearby Sounders.";
142;2;"While enjoying popular but little critical success during his own lifetime, Kerouac is now considered one of America's most important authors.";
142;3;"Kerouac's spontaneous, confessional language style inspired other writers, including Tom Robbins, Richard Brautigan, Hunter S. Thompson, Ken Kesey, and Bob Dylan.";
143;3;"He started writing his first novel, called The Town and the City.";
143;4;"It was published in 1950 and earned him some respect as a writer.";
144;2;"His parents, Leo-Alcide Kerouac and Gabrielle-Ange Lévesque, were natives of the province of Quebec in Canada.";
144;3;"Like many other Quebecers of their generation, the Lévesques and Kerouacs were part of the Quebec emigration to New England to find employment.";
144;4;"Jack didn't start to learn English until the age of six.";CONTROL
144;5;"At home, he and his family spoke Quebec French.";
809;1;"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.";
144;6;"At an early age, he was profoundly marked by the death of his elder brother Gérard, later prompting him to write the book Visions of Gerard.";
145;2;"He also played for the New Haven Eagles and Bronx Tigers of the Canadian-American Hockey League.";
149;3;"Besides his film roles, he appeared on the television screen often later is his career.";
149;4;"For his contribution to the television industry, J. Carrol Naish has a star on the Hollywood Walk of Fame at 6145 Hollywood Blvd.";
150;1;"While Franklin was finding himself in London, Deborah married a man named John Rodgers.";
150;2;"This proved to be an regrettable decision.";
150;4;"With Rodgers' fate unknown, and bigamy an offense punishable by public whipping and imprisonment, Deborah was not free to remarry.";
152;2;"When he first arrived he worked in several printer shops around town.";
152;3;"However, he was not satisfied by the immediate prospects.";
933;3;"His wife is Barbara Bush.";
697;1;"Two weeks later she married Michael Jackson on May 18, 1994.";CONTROL
959;2;"She was First Lady of the United States from 1993 to 2001, as the wife of President Bill Clinton.";CONTROL
152;6;"Following this he returned to Philadelphia in 1726 with the help of a merchant named Thomas Denham, who gave Franklin a position as clerk, shopkeeper and bookkeeper in Denham's merchant business.";
154;2;"The cgs unit of electric charge has been named after him: one franklin (Fr) is equal to one statcoulomb.";
155;2;"His mother, Abiah Folger, was born in Nantucket, Massachusetts on August 15, 1667, to Peter Folger, a miller and schoolteacher, and his wife Mary Morrill a former indentured servant.";
156;1;"Sometime during the second half of 1683, the Franklins left England for Boston, Massachusetts; and while in Boston, they had several more children, including: Josiah Jr. (August 23, 1685), Ann (January 5, 1687), Joseph (February 5, 1688), and Joseph (June 30, 1689) (the first Joseph having died soon after birth).";
158;3;"While the identity of William's mother remains unknown, perhaps the responsibility of an infant child gave Franklin a reason to take up residence with Deborah Read.";
159;2;"His father, Josiah Franklin, was a tallow chandler, a maker of candles, who married twice.";
159;4;"His schooling ended at ten and at 12 he became an apprentice to his brother James, a printer who published the New England Courant.";
159;5;"While a printing apprentice he wrote under the pseudonym of 'Silence Dogood' who was ostensibly a middle-aged widow.";
159;6;"His brother and the Courant's readers did not initially know the real author.";
159;7;"His brother was not impressed when he discovered his popular correspondent was his younger brother.";
159;8;"He left his apprenticeship without permission and in so doing became a fugitive.";
163;5;"He entered the U.S. Army as a private in 1941, was commissioned, and served in the Pacific theater.";CONTROL
163;6;"At the end of the war he was a captain on General Douglas MacArthur's intelligence staff.";
163;7;"Early in life, he developed an interest in politics and history, and, during the war years, a special admiration for Winston Churchill, whom he would later cite as an important influence.";
164;2;"After he left the Pentagon, he became publisher and chairman of Forbes magazine, where over the next decade he wrote frequently on defense and national security issues.";
164;3;"In 1990, he wrote Fighting for Peace, an account of his Pentagon years; in 1996, Weinberger co-authored a book entitled The Next War, which raised questions about the adequacy of U.S. military capabilities following the end of the Cold War.";
164;4;"After he published his book, his colleages from the Reagan administration broke contact and refused to speak with him.";
