428;4;"He entered print media in 1989 with a column in The Cincinnati Post, then in 1994 resurfaced nationally in television as a host and researcher for the cable channel American Movie Classics, where he introduced and presented backgounds of classic movies, along with Bob Dorian.";EMPLOYER
549;4;"In 1999, the American Film Institute ranked Hepburn the greatest actress of all time.";CONTROL
461;1;"Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.";EMPLOYER
675;3;"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.";EMPLOYER
676;1;"Robert Emerson 'Bob' Clampett (May 8, 1913–May 4, 1984) was an animator, producer, director, and puppeteer best known for his work on the Looney Tunes series of cartoons from Warner Bros. and the television show Time for Beany.";EMPLOYER
679;1;"Clampett worked for a time at Screen Gems as a writer and gagman, but in 1949, he turned his attentions to television where he created the famous puppet show Time for Beany.";EMPLOYER
557;3;"He served not only as the band's frontman, but as its 'leader and spiritual center'.";CONTROL
679;3;"In 1962, Clampett created an animated version of the show called Beany and Cecil, which ran on ABC for five years.";EMPLOYER
682;2;"With the aid of an aunt, the young Clampett designed the first Mickey Mouse dolls for Walt Disney.";EMPLOYER
695;2;"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.";EMPLOYER
714;3;"During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.";EMPLOYER
727;3;"Miguel played the role of Dr. Garret Macy in NBC's drama Crossing Jordan.";EMPLOYER
558;1;"Around the time of Nirvana's 1992 performance on Saturday Night Live, Love discovered that she was pregnant with Cobain's child (Frances Bean Cobain).";CONTROL
731;4;"He briefly worked for the FBI, then went into private law practice.";EMPLOYER
746;1;"Janet Flanner (March 13, 1892 - November 7, 1978) was a child of Quakers, an American writer and journalist who served as the Paris correspondent of The New Yorker magazine from its inception in 1925 until she retired in 1975.";EMPLOYER
754;1;"Libby started his government career in the State Department in 1981 under President Ronald Reagan.";EMPLOYER
754;2;"He has also, at various times in his career, held positions with the American Bar Association, on the board of the RAND Corporation, at the Department of Defense, and as a legal advisor with the United States House of Representatives.";EMPLOYER
754;3;"He has consulted for the defense contractor Northrop Grumman.";EMPLOYER
754;4;"He has also been active in the Defense Policy Board of the Pentagon while it was chaired by Richard Perle.";EMPLOYER
558;4;"The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.";CONTROL
791;1;"He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.";EMPLOYER
838;1;"She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.";EMPLOYER
843;6;"After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.";EMPLOYER
858;1;"In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.";EMPLOYER
559;2;"His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.";CONTROL
865;1;"She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.";EMPLOYER
892;1;"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.";EMPLOYER
903;3;"After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.";EMPLOYER
567;1;"Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.";CONTROL
909;3;"In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.";EMPLOYER
911;3;"She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.";EMPLOYER
916;1;"In 1937 he inherited his grandfather's seat on the New York Stock Exchange.";EMPLOYER
568;2;"By most accounts, his early life was happy, and he lived as a part of the typical American family.";CONTROL
919;1;"She has pursued a media career, notably as a pundit alongside Conservative Michael Portillo (who also grew up and went to the same school in Harrow), on the BBC's weekly politics digest This Week.";EMPLOYER
920;4;"She was a researcher and reporter at Thames Television [1980 to 1983].";EMPLOYER
920;5;"She was a researcher and reporter at the breakfast televsion company TV AM [1983 to 1985].";EMPLOYER
920;6;"She was a press officer at the Greater London Council [1985 to 1986].";EMPLOYER
920;7;"She was Head of Press and Public Relations at Lambeth Council [1986 to 1987].";EMPLOYER
938;1;"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.";EMPLOYER
940;2;"In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.";EMPLOYER
568;3;"His interest in music came early on, possibly a result of his family's general interest in music.";CONTROL
942;1;"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.";EMPLOYER
942;2;"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.";EMPLOYER
942;3;"In 1964 she went to Reprise again, shifting the next year to Dot Records.";EMPLOYER
942;4;"In 1966 she went to United Artists Records.";EMPLOYER
954;1;"He directed the preparation of the star-maps of the Berlin Academy (1830–1859), edited from 1830 and greatly improved the Astronomisches Jahrbuch, and issued four volumes of the Astronomische Beobachtungen of the Berlin observatory (1840–1857).";EMPLOYER
960;2;"In 1976, Hillary Rodham joined the venerable and influential Rose Law Firm, specializing in intellectual property cases while doing child advocacy cases pro bono.";EMPLOYER
960;4;"President Jimmy Carter appointed Rodham to the board of the Legal Services Corporation in 1978.";EMPLOYER
961;2;"During the summer of 1970, she was awarded a grant to work at the Children's Defense Fund in Cambridge, Massachusetts.";EMPLOYER
572;3;"He is from Midland, Texas, and has a ranch there.";CONTROL
961;5;"During her second year in law school, she volunteered at the Yale Child Study Center, learning about new research on early childhood brain development.";EMPLOYER
967;1;"After earning his degree, Bush went to work in an entry level position in the international division of Texas Commerce Bank, which was run by Ben Love.";EMPLOYER
999;1;"Bush accepted a contract that paid $2 million dollars in stock over five years to work for Grace Semiconductor Manufacturing Corp., a firm backed by Jiang Mianheng, the son of former Chinese President Jiang Zemin.";EMPLOYER
1007;2;"Her first movie appearance was in the Columbia Pictures comedy Shampoo (1975) starring Warren Beatty, Julie Christie, and Goldie Hawn, with Lee Grant, and Jack Warden.";EMPLOYER
1020;1;"She won an Emmy Award for Outstanding Lead Actress in 2005 for her role as the psychic Allison DuBois on NBC's Medium.";EMPLOYER
1031;1;"Between 1954 and 1956, Gail Davis starred as the Western sharpshooter, Annie Oakley in the Annie Oakley television series on the ABC network.";EMPLOYER
1046;1;"In 1934, Banister joined the Federal Bureau of Investigation (FBI).";EMPLOYER
