296;1;"Anna Eleanor Roosevelt (October 11, 1884 – November 7, 1962) was an American human rights activist, statesman, journalist, educator, author, diplomat and as the wife of President of the United States Franklin D. Roosevelt, the longest serving First Lady of the United States from 1933-1945.";NATIONALITY
550;2;"The producer had suddenly fired the play's original leading lady and asked Hepburn to assume the role.";CONTROL
414;1;"Michael Hughes (born August 2, 1971 in Larne, Northern Ireland) is a Northern Irish footballer who plays for Crystal Palace in The Championship.";NATIONALITY
416;1;"Friedrich Wilhelm Bessel (July 22, 1784 – March 17, 1846) was a German mathematician, astronomer, and systematizer of the Bessel functions (which, despite their name, were discovered by Daniel Bernoulli).";NATIONALITY
421;1;"George David Birkhoff (21 March 1884 - 12 November 1944) was an American mathematician, and one of the most important leaders in mathematics in the USA in his generation.";NATIONALITY
429;1;"Talia Shire (born April 25, 1946) is an American actress of Italian descent.";NATIONALITY
548;3;"He lost re-election to Clinton in 1982, and he ran for the governorship again in 1986 but was again defeated by Clinton.";CONTROL
472;1;"David Shire (born July 3, 1937 in Buffalo, New York) is an Jewish-American composer of film scores and Broadway musicals.";NATIONALITY
475;1;"August Schleicher (February 19, 1821 - December 6, 1868) was a German linguist.";NATIONALITY
486;1;"Aldous Leonard Huxley (July 26, 1894 – November 22, 1963) was a British writer who emigrated to the United States.";NATIONALITY
511;1;"Niels Fabian Helge von Koch (January 25, 1870 - March 11, 1924) was a Swedish mathematician, who gave his name to the famous fractal known as the Koch curve, which was one of the earliest fractal curves to have been described.";NATIONALITY
515;1;"Robert Koldewey (September 10, 1855 – February 4, 1925) was a German architect and archaeologist, famous for his discovery of the Hanging Gardens of Babylon in modern day Iraq.";NATIONALITY
525;1;"Debbie Reynolds (born April 1, 1932) is an American actress and singer.";NATIONALITY
543;1;"Billy Andrade (born January 25, 1964 Bristol, Rhode Island) is an American golfer.";NATIONALITY
552;1;"In true Hepburn fashion, she demanded an outlandish $1,500 per week for film work (at the time she was earning between $80 and $100 per week).";CONTROL
